"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","DOW","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"2004-09-15",0.628571,58.150002,44.552769,53.66,37.325001,4.085,19.559999,51.040001,22.699366,NA,92.410004,38.389999,86.370003,20.42,58.18,39.080002,20.58,27.530001,82,45.400002,27.190001,9.5375,56.299999,34.119999,35.139999,NA,35.927944,37.209999,52.91
"2004-09-16",0.649107,58.189999,44.552769,54.52,37.419998,4.065,19.59,50.970001,23.084101,NA,93.160004,38.700001,86.120003,20.110001,58.119999,39.580002,20.02,27.59,82.050003,45.18,27.26,9.625,55.91,34.84,34.889999,NA,36.134789,37.009998,52.77
"2004-09-17",0.663214,58.07,44.990421,55.150002,38.060001,3.9175,19.16,51.939999,23.10383,NA,92.050003,38.310001,85.739998,20.59,58.52,39.650002,20.15,27.67,82.32,44.970001,27.51,9.57,56.259998,35.18,34.91,NA,36.485523,37.07,52.48
"2004-09-20",0.673393,57.900002,44.78035,54.740002,37.939999,4.0025,19.299999,52.029999,22.817745,NA,91.68,38.459999,85.699997,20.92,57.919998,39.380001,20.219999,27.469999,80.940002,44.669998,27.51,9.75,54.380001,34.560001,34.875,NA,36.14378,36.880001,52.200001
"2004-09-21",0.67875,58.560001,45.060444,54.700001,38.165001,4.09,19.65,53.52,23.093966,NA,94.900002,38.790001,85.720001,21.08,57.900002,40.099998,20.365,27.77,81.57,44.84,27.26,9.91875,54.880001,35.150002,35.255001,NA,36.467537,36.98,52.259998
"2004-09-22",0.659286,57.57,44.526512,53.68,37.68,4.0175,18.959999,53.139999,22.985451,NA,93.389999,38.25,84.309998,20.42,57.299999,39.849998,20.209999,27.01,80.230003,44.75,27.120001,9.87,54.299999,34.400002,35.150002,NA,36.377605,36.299999,51.669998
"2004-09-23",0.665536,57.57,44.526512,53,37.25,3.9275,18.9,52.32,22.94599,NA,93.07,38.16,83.879997,20.379999,56.560001,39.459999,20.01,27.139999,78.699997,44.27,27.35,9.88625,54.279999,34.150002,35.044998,NA,36.098816,36.060001,52.540001
"2004-09-24",0.665893,57.139999,44.824112,53.139999,37.380001,4.01,18.4,52.830002,23.14329,NA,93.480003,38.43,84.43,20.129999,56.549999,39.75,19.995001,27.6,78.68,44.099998,27.290001,9.9625,54.080002,34.32,35.665001,NA,36.251701,36.259998,52.810001
"2004-09-27",0.670179,56.639999,44.333946,52.509998,37.209999,3.8975,18.040001,53.700001,22.857204,NA,92.75,38.310001,84.160004,19.92,56.529999,39.130001,19.815001,27.940001,77.690002,44.459999,27.190001,9.9125,53.630001,32.73,36.290001,NA,35.793045,36.48,52.52
"2004-09-28",0.679286,57.349998,44.491501,52.32,38.450001,3.75,18.07,54.07,22.294901,NA,93.059998,38.830002,84.480003,19.68,57.099998,39.380001,19.995001,27.959999,79.07,44.919998,27.27,9.9625,53.77,32.529999,36.834999,NA,35.847004,36.150002,52.779999
"2004-09-29",0.690714,57.990002,44.972916,51.009998,40.25,3.9375,18.309999,53.630001,22.492201,NA,93.279999,39.380001,84.980003,20.07,57.029999,39.68,20.004999,27.889999,78.779999,45.07,27.58,9.81625,54.459999,32.580002,36.110001,NA,35.775059,36.490002,53
"2004-09-30",0.691964,56.810001,45.042938,51.619999,40.224998,3.9075,18.1,53.639999,22.245575,NA,93.239998,39.200001,85.739998,20.059999,56.330002,39.73,20.025,28.030001,79.970001,33,27.65,9.85,54.119999,33.060001,36.869999,NA,35.415329,35.830002,53.200001
"2004-10-01",0.690536,57.759998,45.209244,52.48,40.299999,4.1625,18.93,53.919998,22.768419,NA,93.919998,39.25,86.720001,20.85,57,40.34,20.155001,28.139999,79.690002,33.310001,28.25,9.985,54.66,33.509998,36.880001,NA,36.008884,36.07,53.130001
"2004-10-04",0.692679,57.630001,46.067039,52.32,40.625,4.2175,18.959999,53.860001,23.22221,NA,94.870003,39.639999,87.160004,21.129999,57.25,39.759998,20.375,28,78.940002,34.23,28.120001,9.9725,54.349998,33.669998,36.610001,NA,36.800285,36.18,53.310001
"2004-10-05",0.703036,57.5,46.180828,51.490002,40.185001,4.225,19.1,54.450001,23.557619,NA,94.07,39.529999,87.32,21.32,57.459999,39.459999,20.32,27.940001,78.760002,33.43,28.379999,9.96125,54.259998,33.27,36.904999,NA,37.034111,36.349998,53.41
"2004-10-06",0.725714,57.580002,46.627232,52.360001,40.5,4.3125,19.530001,55.41,24.01141,NA,95.529999,39.709999,88.040001,21.129999,57.75,39.490002,20.450001,27.84,81.139999,31.67,28.530001,10.00875,54.299999,34.110001,37.299999,NA,37.303909,36.939999,53.98
"2004-10-07",0.7075,56.560001,46.452171,51.32,40,4.625,19.129999,55.220001,24.415874,NA,94.849998,39.290001,87.419998,21.24,55.919998,39.529999,20.059999,27.93,79.660004,30.98,28.17,9.95125,53.639999,33.799999,37.445,NA,36.971157,36.619999,53.549999
"2004-10-08",0.6975,55.669998,45.734425,50.099998,39.75,4.405,18.780001,55.290001,24.514524,NA,94.239998,39.02,86.709999,20.549999,55.32,39.650002,20,27.940001,79.260002,30.34,27.99,9.88625,53.450001,33.849998,36.700001,NA,36.629417,35.959999,52.849998
"2004-10-11",0.689107,55.889999,45.979507,50.259998,39.705002,4.545,18.98,54.91,24.56385,NA,94.139999,40.07,86.629997,20.610001,55.360001,39.380001,20.004999,27.68,79.220001,30.74,28.059999,9.88375,53.669998,34.009998,36.625,NA,36.737335,35.799999,52.900002
"2004-10-12",0.68375,55.669998,46.137062,50.400002,39.869999,4.5975,19.16,54.470001,24.50466,NA,94.589996,39.849998,86,20.280001,56.82,39.509998,19.889999,27.549999,78.629997,30.85,28.030001,9.75375,53.529999,34.02,36.290001,NA,37.178001,35.970001,52.919998
"2004-10-13",0.709821,54.990002,45.646896,50.23,39.544998,4.625,18.860001,53.310001,24.672365,NA,94.720001,39.790001,84.980003,20.99,56.509998,39.240002,19.695,28.860001,77.980003,30.07,28.030001,9.6975,53.02,34,36.005001,NA,36.935184,35.689999,52.549999
"2004-10-14",0.803214,54,45.261765,50.25,39.75,4.4975,18.59,53.389999,24.514524,NA,92.93,39.310001,84.779999,20.51,56.52,38.529999,19.575001,29.08,77.599998,30.190001,27.799999,9.67125,52.970001,33,36.330002,NA,36.66539,35.41,52.099998
"2004-10-15",0.8125,55.220001,45.953251,50.189999,40.544998,4.495,18.48,53.400002,24.573715,NA,94.160004,39.810001,84.849998,20.610001,56.580002,38.740002,19.6,28.99,77.980003,30.5,27.99,9.7625,53.689999,31.940001,36.674999,NA,36.755322,35.689999,52.529999
"2004-10-18",0.852679,56.630001,46.128311,49.59,40.564999,4.5725,18.65,52.91,24.741421,NA,94.25,40.18,85.919998,20.790001,57.32,39,19.620001,29.200001,76.099998,30.9,28.41,9.9875,53.66,31.9,36.674999,NA,36.719349,36.43,52.919998
"2004-10-19",0.846786,56.639999,45.664402,49.209999,40.435001,4.5575,18.700001,52.75,24.553986,NA,93.059998,39.740002,89.370003,20.799999,56.610001,37.98,19.690001,29,75.389999,31.16,28.18,10.03375,53,30.99,33.25,NA,36.251701,36.139999,52.68
"2004-10-20",0.847679,56.41,45.611881,48.959999,40.395,4.5375,18.450001,53.369999,24.40601,NA,92.339996,39.48,88.82,21.450001,57.5,37.25,19.725,28.799999,76.800003,31.4,28.700001,9.95625,53.560001,31.23,34.93,NA,36.008884,36.139999,52.48
"2004-10-21",0.856071,54.279999,45.769436,49.560001,38.514999,4.6,18.629999,53.389999,24.95845,NA,93.470001,39.73,88.099998,21.690001,57.779999,37.700001,19.74,28.52,77.599998,31.26,28.559999,10.09875,53.619999,31.16,34.125,NA,35.784054,36.099998,52.110001
"2004-10-22",0.846607,52.700001,45.27927,49.509998,38.669998,4.35,18.27,53.34,24.28763,NA,92.699997,39.169998,87.389999,21.299999,57.290001,37.470001,19.450001,28.52,75.879997,30.559999,27.74,9.88875,53.049999,31.129999,34.93,NA,35.046608,35.5,51.990002
"2004-10-25",0.849107,53.189999,44.771595,49,39.169998,4.5375,18.059999,53.439999,24.258036,NA,92.419998,38.669998,88.43,21.309999,57.080002,37.02,19.325001,28.379999,75.57,30.49,27.629999,9.99,52.330002,31.08,34.599998,NA,34.965668,35.450001,52.299999
"2004-10-26",0.856607,54.919998,45.323032,49.98,39.705002,4.6125,18.110001,53.950001,24.534254,NA,93.760002,39.669998,89,21.4,57.23,37.490002,19.65,28.870001,76.220001,30.66,27.9,10.0975,53.209999,33.130001,35.505001,NA,35.073589,35.68,52.82
"2004-10-27",0.898214,56.02,45.997017,50.099998,40.400002,4.8175,18.549999,52.970001,24.632904,NA,96.099998,40.790001,90,22,57.77,38.02,20.215,29.190001,77.57,31.219999,28.15,10.1875,51.779999,33.490002,36.400002,NA,35.433315,36.169998,53.720001
"2004-10-28",0.931964,56.419998,46.172073,49.869999,39.764999,5.0375,18.950001,52.470001,24.78088,NA,97.43,41.16,89.5,22.27,58.009998,38.48,20.245001,29.030001,77.150002,31.57,28.01,10.13875,51.310001,33.580002,36.325001,NA,35.415329,36.049999,53.990002
"2004-10-29",0.935714,56.799999,46.452171,49.900002,40.27,5.08,19.209999,53.060001,24.87953,NA,98.379997,41.080002,89.75,22.26,58.380001,38.599998,20.33,29.15,77.57,31.309999,27.969999,10.16375,51.18,33.959999,36.200001,NA,35.163521,35.889999,53.919998
"2004-11-01",0.936607,55.669998,46.312122,49.950001,40.919998,5.425,19.26,52.950001,24.889395,NA,98.32,41.080002,90.110001,22.440001,58.439999,38.5,20.264999,29.58,76.910004,28.280001,28.08,10.2,51,33.810001,36.110001,NA,35.954926,36.18,53.849998
"2004-11-02",0.955357,54.990002,47.266201,49.880001,40.994999,5.49,19.290001,52.099998,25.116289,NA,98.550003,41.139999,90.470001,22.610001,58.040001,38.549999,20.325001,29.190001,75.879997,26.799999,28.24,10.28,50.970001,34.130001,35.965,NA,35.972912,36.93,54.150002
"2004-11-03",0.987679,58.549999,47.563801,51.150002,42.125,5.4175,19.280001,53.169998,25.293859,NA,99.370003,41.209999,91.199997,22.67,59.450001,38.849998,20.424999,29.309999,75.290001,27.870001,28.469999,10.38375,51.860001,34.91,37.764999,NA,36.476532,37.119999,54.48
"2004-11-04",0.972321,59,48.097736,50.59,42.939999,5.145,19.52,54.380001,25.96468,NA,100,41.939999,92.379997,22.879999,59.220001,39.639999,20.68,29.629999,78.080002,27.02,29,10.67125,53.189999,36.110001,38.875,NA,36.94418,37.790001,56.259998
"2004-11-05",0.977143,60.66,48.246536,51.150002,43.584999,5.215,19.969999,54.529999,26.073195,NA,100.849998,42.290001,93.279999,23.360001,59.18,39.349998,20.700001,30.059999,81.400002,26.209999,29.309999,10.765,53.52,36.310001,39.740002,NA,36.881226,38.580002,56.470001
"2004-11-08",0.971071,60.049999,47.931427,52.07,43.505001,5.1,19.969999,53.360001,25.688459,NA,100.209999,42.450001,93.370003,23.23,59.84,39.279999,20.639999,30.200001,81.379997,26.57,29.280001,10.5775,53.290001,36.580002,39.73,NA,36.962166,38.59,56.529999
"2004-11-09",0.965179,59.82,47.817638,52.509998,44.154999,4.8825,19.75,52.77,25.915356,NA,100.870003,42.060001,93.370003,23.08,59.830002,39.110001,20.620001,30.18,81.190002,26,29.77,10.60125,52.77,36.32,39.654999,NA,37.115051,39.009998,56.32
"2004-11-10",0.977679,59.34,47.940182,53.400002,44.369999,4.8825,18.440001,52.650002,26.300091,NA,100.75,42.009998,93.610001,22.860001,60.119999,38.950001,20.584999,30.02,80.849998,26.41,29.73,10.5375,53,36.459999,40.48,NA,37.02512,38.849998,56.049999
"2004-11-11",0.9875,59.880001,48.482868,54.299999,44.924999,5.005,18.74,52.919998,26.231035,NA,103,42.77,94.790001,23.17,60.599998,39.18,20.48,30.280001,81.879997,26.15,29.98,10.62375,54,36.110001,40.849998,NA,37.4478,39.029999,56.619999
"2004-11-12",0.991071,59.970001,48.69294,53.93,44.985001,5,19.26,54.57,26.4382,NA,104.660004,43.220001,95.32,23.690001,61,39.169998,20.395,30.5,82.68,26.450001,29.969999,10.8,54.599998,36.540001,40.75,NA,37.969406,39.240002,56.849998
"2004-11-15",0.986429,59.919998,49.0168,54.029999,44.845001,5.2,19.549999,52.970001,26.369144,NA,104.620003,43.790001,95.919998,23.77,61.16,39.16,20.290001,30.42,82.279999,27.09,27.389999,10.80375,54.48,36.619999,40.830002,NA,37.645649,39.48,57.700001
"2004-11-16",0.981071,59.84,48.806728,54,44.939999,5.1475,19.379999,52.540001,26.171844,NA,103.720001,43,94.889999,23.84,61.029999,38.470001,20.125,30.110001,81.769997,27.48,27.120001,10.685,54.349998,36.450001,40.384998,NA,37.420818,38.689999,56.889999
"2004-11-17",0.980357,59.869999,49.051811,54.75,45.439999,5.21,19.540001,53.400002,26.201441,NA,104.709999,42.279999,95.459999,24.32,60.900002,38.27,20.139999,30.4,82.230003,27.34,27.17,10.74875,54.490002,36.209999,40.645,NA,37.213974,38.220001,56.240002
"2004-11-18",0.989107,60.080002,49.04306,54.849998,45.720001,4.455,19.52,53.59,26.014006,NA,104.830002,42.810001,95.099998,24.799999,61.119999,37.82,20.139999,29.950001,82.370003,27.360001,27.07,10.625,54.77,36.299999,41.264999,NA,37.348873,38.810001,55.799999
"2004-11-19",0.985179,59.880001,48.754211,53.77,45.09,4.4375,19.01,53.900002,26.300091,NA,103.040001,42.700001,94.449997,24.16,60.540001,37.419998,19.865,29.299999,80.949997,27.120001,26.860001,10.3125,54.32,35.709999,40.860001,NA,36.962166,38.099998,55.25
"2004-11-22",1.095536,60.369999,49.121838,53.970001,45.049999,4.405,19.15,54.799999,26.822935,NA,103.419998,43.23,95.110001,24.1,60.869999,37.549999,19.934999,29.379999,80.739998,27.129999,26.65,10.4675,54.459999,36.16,40.990002,NA,36.863239,38.25,55.68
"2004-11-23",1.094107,59.950001,49.19186,54.330002,45.445,4.495,19,54.560001,26.95118,NA,103.809998,43.529999,95.279999,23.370001,60.57,37.560001,19.855,30.1,80.239998,27.139999,26.530001,10.605,54.060001,36.240002,41.255001,NA,36.845253,38.209999,55.650002
"2004-11-24",1.14375,60.450001,49.235626,54.119999,46.029999,4.5,19.209999,54.580002,26.970909,NA,105,43.43,95.459999,23.610001,60.509998,37.700001,19.9,30.4,80.25,27.219999,26.639999,10.67875,53.939999,36.400002,41.130001,NA,36.773308,38.540001,55.5
"2004-11-26",1.152679,60.209999,49.113083,54.02,46.400002,4.4325,19.23,54.84,26.75388,NA,104.839996,43.369999,94.720001,23.209999,60.450001,37.689999,19.93,30.57,80.160004,27.700001,26.6,10.63625,53.639999,36.419998,41.939999,NA,36.899212,38.619999,55.32
"2004-11-29",1.222143,60.740002,48.859245,53.619999,45.580002,4.375,18.940001,54.66,26.694691,NA,105.080002,43.029999,95.5,23.059999,60.200001,37.310001,19.855,30.75,80,27.67,26.77,10.7175,54.099998,36.040001,41.490002,NA,37.043106,38.459999,53.150002
"2004-11-30",1.197321,60.040001,48.762962,53.57,45.775002,4.365,18.75,54.599998,26.51712,NA,104.760002,41.75,94.239998,22.379999,60.32,37.650002,19.655001,30.74,79.589996,28.02,26.809999,10.5825,53.48,36.48,41.424999,NA,37.079079,38.18,52.060001
"2004-12-01",1.210536,60.959999,49.410686,54.700001,46.325001,4.235,19.15,53.48,27.30632,NA,106,42.279999,95.879997,23.1,61.189999,38.279999,19.885,31.209999,80.449997,27.719999,27.25,10.81875,54.66,37.540001,41.07,NA,37.411827,38.98,52.82
"2004-12-02",1.164464,62.939999,49.148094,54.860001,45.865002,4.2475,19.200001,52.48,27.247129,NA,106.599998,42.150002,95.760002,22.709999,61.75,38.439999,20.209999,31.42,79.910004,28.6,27.09,10.8375,55.82,37.450001,40.924999,NA,37.699612,38.919998,53
"2004-12-03",1.119286,62.009998,49.235626,55.259998,45.459999,4.1575,19.43,52.59,27.000505,NA,106.470001,41.790001,97.080002,23.91,61.91,38.060001,20.355,31.280001,81.080002,28.68,27.23,10.84,55.389999,37.23,41.154999,NA,37.789543,38.98,52.93
"2004-12-06",1.174643,62.860001,49.244377,54.75,45.285,4.1375,19.82,52.810001,26.95118,NA,107.169998,42,97.669998,24.01,61.830002,38.119999,20.195,31.08,80.370003,28.120001,27.33,10.8325,54.299999,37.299999,40.615002,NA,37.717598,38.93,52.52
"2004-12-07",1.123036,61.950001,48.535385,53.75,45.41,4.0125,19.73,52.130001,26.73415,NA,106.089996,41.77,96.099998,23.48,60.41,37.810001,20.08,31.219999,78.870003,27.889999,27.07,10.7275,54.040001,36.82,39.849998,NA,37.222969,38.240002,52.5
"2004-12-08",1.13,63.07,48.736706,52.799999,45.314999,3.98,19.799999,52.689999,26.8328,NA,106.68,42.560001,96.650002,23.01,61.150002,37.549999,20.195,31.5,79.239998,28.690001,27.360001,10.8375,55.029999,36.880001,41.27,NA,37.186996,38.310001,52.509998
"2004-12-09",1.142679,64.330002,48.404091,52.779999,45.735001,4.065,19.4,52.779999,27.247129,NA,107.489998,42.889999,97.510002,22.76,61.310001,37.689999,20.405001,31.780001,78.970001,28.73,27.23,10.94,56.380001,36.610001,42.375,NA,37.052097,38.939999,52.77
"2004-12-10",1.163393,63.950001,48.299053,52.419998,45.810001,3.98,19.42,52.599998,27.256994,NA,109.400002,42.639999,96.669998,22.559999,60.25,37.630001,20.264999,31.65,78.800003,28.74,27.08,10.875,56.439999,36.849998,42.384998,NA,36.692368,38.869999,52.709999
"2004-12-13",1.159107,63.950001,48.176514,52.669998,46.990002,4.025,19.27,53.650002,27.355644,NA,110.449997,42.759998,96.449997,22.629999,60.639999,38.25,20.43,31.98,78.480003,29.049999,27.25,10.88125,56.490002,37.09,42.865002,NA,37.124043,39.130001,52.950001
"2004-12-14",1.165893,64.360001,48.973034,52.639999,46.849998,4.085,19.280001,53.080002,27.286591,NA,109.879997,42.650002,97.309998,23.24,61.43,38.740002,20.65,31.91,78.5,29.620001,27.23,10.81625,56.490002,37.23,43.450001,NA,36.908207,39.18,53.509998
"2004-12-15",1.165357,63.540001,49.139343,52.400002,47.439999,4.07,19.4,52.68,27.2274,NA,109.25,42.490002,97.330002,23.139999,60.900002,39.029999,20.735001,32.439999,79.089996,30.48,27.110001,10.73125,56.119999,36.939999,43.115002,NA,36.602436,39,53.029999
"2004-12-16",1.189286,63.240002,48.964283,52.080002,47.395,4.095,19.4,51.970001,27.178076,NA,105.400002,42.59,97.449997,22.870001,63.450001,38.93,20.565001,32.66,79.900002,31.790001,27.16,10.7375,56.099998,37.099998,43.025002,NA,36.332638,38.93,52.75
"2004-12-17",1.160536,63.099998,48.938023,53.099998,47.119999,4.025,18.99,51.720001,27.000505,NA,103.75,42.009998,96.199997,22.77,63.580002,38.52,20.475,32.540001,80.620003,31.59,26.959999,11.4625,55.439999,37.189999,42.68,NA,36.782299,38.32,52.02
"2004-12-20",1.12,62.950001,48.885506,53.220001,47.174999,3.8,19.049999,52.560001,27.049829,NA,103.790001,41.73,96.550003,22.700001,63.07,38.599998,20.475,32.389999,80.75,31.51,26.950001,11.4375,55.59,36.68,42.375,NA,36.638409,38.599998,52.200001
"2004-12-21",1.137321,64,49.401932,53.419998,48.130001,4.025,19.360001,52.779999,27.10902,NA,105.010002,42.110001,97.019997,23.49,62.950001,39.07,20.5,32.59,81.099998,31.98,27.07,11.42625,56.07,36.48,42.610001,NA,37.016125,38.77,52.599998
"2004-12-22",1.138393,63.470001,49.822075,53.91,48.575001,4.0625,19.32,52.299999,27.256994,NA,104.400002,42.52,97.610001,23.450001,63.299999,39.029999,20.790001,32.52,81.510002,32.220001,26.969999,11.385,55.919998,37,42.740002,NA,36.791294,38.950001,52.970001
"2004-12-23",1.143036,64.150002,49.393181,53.529999,48.654999,4.1525,19.450001,52.669998,27.217535,NA,104.349998,42.52,97.720001,23.540001,63.599998,39.16,20.754999,32.330002,82.550003,32.299999,27.01,11.45375,55.59,37.060001,42.5,NA,36.647404,38.740002,52.549999
"2004-12-27",1.127857,63.59,49.235626,53.150002,48.049999,4.3425,19.299999,52.009998,27.375376,NA,104.199997,42.23,97.5,23.370001,63.529999,39.009998,20.825001,32.150002,82.150002,31.950001,26.85,11.35625,55.400002,36.82,42.834999,NA,36.521496,38.610001,52.790001
"2004-12-28",1.146071,64.599998,49.323154,53.25,49.235001,4.295,19.26,52.439999,27.612135,NA,105.150002,42.84,98.300003,23.280001,63.759998,39.209999,20.924999,32.459999,82.989998,32.200001,26.950001,11.43625,55.439999,37.330002,43.490002,NA,36.80928,38.790001,53.23
"2004-12-29",1.150714,64.760002,49.261883,52.07,49.235001,4.2925,19.309999,52.93,27.572676,NA,104.650002,42.799999,98.18,23.25,63.529999,39.16,20.780001,32.529999,82.739998,32.240002,26.9,11.32125,55.240002,37.400002,43.674999,NA,36.72834,38.790001,53.439999
"2004-12-30",1.157143,64.279999,49.148094,51.900002,48.77,4.215,19.42,52.52,27.50362,NA,104.919998,42.919998,98.300003,23.25,63.549999,39.080002,20.825001,32.380001,82.75,32.220001,26.76,11.3725,55.450001,37.200001,43.924999,NA,36.674381,38.790001,53.060001
"2004-12-31",1.15,64.150002,49.34066,51.77,48.755001,4.235,19.32,52.509998,27.4247,NA,104.040001,42.740002,98.580002,23.389999,63.419998,39.009998,20.82,32.060001,82.07,32.139999,26.719999,11.33625,55.080002,37.07,44.014999,NA,36.431564,38.369999,52.82
"2005-01-03",1.130179,64.279999,48.938023,50.970001,47.535,4.15,19.32,50.900002,27.474026,NA,104.949997,43.099998,97.75,23.07,62.900002,39.150002,20.77,31.82,82.400002,31.26,26.74,11.33625,55.189999,37.25,43.310001,NA,36.413578,40.380001,53.349998
"2005-01-04",1.141786,63.259998,48.20277,49.98,47.009998,4.09,18.559999,50.549999,27.178076,NA,104.269997,42.549999,96.699997,22.610001,62.700001,38.41,20.48,32.080002,81.730003,31.129999,26.84,11.175,54.5,37.040001,42.865002,NA,36.044857,40.09,53.220001
"2005-01-05",1.151786,62.259998,47.651333,50.810001,46.110001,4.4875,18.57,50.880001,27.0301,NA,103.800003,42.16,96.5,22.389999,62.66,38.490002,20.385,31.83,80.730003,31.34,26.780001,11.04125,55.07,36.98,43.014999,NA,35.990898,41.119999,53.290001
"2005-01-06",1.152679,62.84,47.406246,50.48,46.790001,4.43,18.85,51.73,27.069559,NA,105.230003,41.529999,96.199997,22.459999,62.84,38.709999,20.555,32.080002,81.459999,31.559999,26.75,11.0275,55.34,37.150002,43.965,NA,35.568214,41.139999,54.049999
"2005-01-07",1.236607,62.970001,47.056129,50.310001,46.689999,4.3875,18.719999,51.150002,26.803205,NA,104.779999,41.419998,95.779999,22.799999,62.610001,38.400002,20.58,31.870001,82.300003,31.129999,26.67,10.9625,55.919998,36.98,43.615002,NA,35.44231,41.5,53.990002
